"","Tow","Genus","Species","Survey","Preserve","FL","SL","TL","Number","Date","Location"
"644","ICHP-17-0176","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.5,NA,4,2017-09-27,"LSHCB"
"645","ICHP-17-0176","Micropogonias","undulatus","ICHPLAN","ETOH",NA,7.4,NA,4,2017-09-27,"LSHCB"
"646","ICHP-17-0176","Micropogonias","undulatus","ICHPLAN","ETOH",NA,13.5,NA,4,2017-09-27,"LSHCB"
"647","ICHP-17-0177","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.8,NA,1,2017-09-27,"LSHCB"
"648","ICHP-17-0179","Micropogonias","undulatus","ICHPLAN","ETOH",NA,14,NA,8,2017-10-09,"LSHCB"
"649","ICHP-17-0179","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.6,NA,8,2017-10-09,"LSHCB"
"650","ICHP-17-0179","Micropogonias","undulatus","ICHPLAN","ETOH",NA,15.1,NA,8,2017-10-09,"LSHCB"
"651","ICHP-17-0179","Micropogonias","undulatus","ICHPLAN","ETOH",NA,14.5,NA,8,2017-10-09,"LSHCB"
"652","ICHP-17-0179","Micropogonias","undulatus","ICHPLAN","ETOH",NA,15.7,NA,8,2017-10-09,"LSHCB"
"653","ICHP-17-0179","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.7,NA,8,2017-10-09,"LSHCB"
"654","ICHP-17-0179","Micropogonias","undulatus","ICHPLAN","ETOH",NA,15.3,NA,8,2017-10-09,"LSHCB"
"655","ICHP-17-0179","Micropogonias","undulatus","ICHPLAN","ETOH",NA,6.7,NA,8,2017-10-09,"LSHCB"
"656","ICHP-17-0180","Micropogonias","undulatus","ICHPLAN","ETOH",NA,13.8,NA,3,2017-10-09,"LSHCB"
"657","ICHP-17-0180","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.1,NA,3,2017-10-09,"LSHCB"
"658","ICHP-17-0180","Micropogonias","undulatus","ICHPLAN","ETOH",NA,16.2,NA,3,2017-10-09,"LSHCB"
"659","ICHP-17-0181","Micropogonias","undulatus","ICHPLAN","ETOH",NA,7.5,NA,5,2017-10-09,"LSHCB"
"660","ICHP-17-0181","Micropogonias","undulatus","ICHPLAN","ETOH",NA,13,NA,5,2017-10-09,"LSHCB"
"661","ICHP-17-0181","Micropogonias","undulatus","ICHPLAN","ETOH",NA,14.5,NA,5,2017-10-09,"LSHCB"
"662","ICHP-17-0181","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.3,NA,5,2017-10-09,"LSHCB"
"663","ICHP-17-0181","Micropogonias","undulatus","ICHPLAN","ETOH",NA,14.9,NA,5,2017-10-09,"LSHCB"
"664","ICHP-17-0182","Micropogonias","undulatus","ICHPLAN","ETOH",NA,15.5,NA,1,2017-10-09,"LSHCB"
"665","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.3,NA,17,2017-11-06,"LSHCB"
"666","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.8,NA,17,2017-11-06,"LSHCB"
"667","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.9,NA,17,2017-11-06,"LSHCB"
"668","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.4,NA,17,2017-11-06,"LSHCB"
"669","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.3,NA,17,2017-11-06,"LSHCB"
"670","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.5,NA,17,2017-11-06,"LSHCB"
"671","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.8,NA,17,2017-11-06,"LSHCB"
"672","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.8,NA,17,2017-11-06,"LSHCB"
"673","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.3,NA,17,2017-11-06,"LSHCB"
"674","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.9,NA,17,2017-11-06,"LSHCB"
"675","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.4,NA,17,2017-11-06,"LSHCB"
"676","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.3,NA,17,2017-11-06,"LSHCB"
"677","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10,NA,17,2017-11-06,"LSHCB"
"678","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.8,NA,17,2017-11-06,"LSHCB"
"679","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,18.2,NA,17,2017-11-06,"LSHCB"
"680","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,18.5,NA,17,2017-11-06,"LSHCB"
"681","ICHP-17-0187","Micropogonias","undulatus","ICHPLAN","ETOH",NA,5.3,NA,17,2017-11-06,"LSHCB"
"682","ICHP-17-0188","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.7,NA,6,2017-11-06,"LSHCB"
"683","ICHP-17-0188","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10,NA,6,2017-11-06,"LSHCB"
"684","ICHP-17-0188","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.2,NA,6,2017-11-06,"LSHCB"
"685","ICHP-17-0188","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.5,NA,6,2017-11-06,"LSHCB"
"686","ICHP-17-0188","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.3,NA,6,2017-11-06,"LSHCB"
"687","ICHP-17-0188","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.3,NA,6,2017-11-06,"LSHCB"
"688","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.5,NA,59,2017-11-06,"LSHCB"
"689","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.1,NA,59,2017-11-06,"LSHCB"
"690","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.8,NA,59,2017-11-06,"LSHCB"
"691","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.6,NA,59,2017-11-06,"LSHCB"
"692","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.1,NA,59,2017-11-06,"LSHCB"
"693","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.9,NA,59,2017-11-06,"LSHCB"
"694","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.4,NA,59,2017-11-06,"LSHCB"
"695","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.4,NA,59,2017-11-06,"LSHCB"
"696","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.1,NA,59,2017-11-06,"LSHCB"
"697","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.7,NA,59,2017-11-06,"LSHCB"
"698","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.8,NA,59,2017-11-06,"LSHCB"
"699","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.3,NA,59,2017-11-06,"LSHCB"
"700","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.4,NA,59,2017-11-06,"LSHCB"
"701","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.2,NA,59,2017-11-06,"LSHCB"
"702","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.9,NA,59,2017-11-06,"LSHCB"
"703","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8,NA,59,2017-11-06,"LSHCB"
"704","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.1,NA,59,2017-11-06,"LSHCB"
"705","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.3,NA,59,2017-11-06,"LSHCB"
"706","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.4,NA,59,2017-11-06,"LSHCB"
"707","ICHP-17-0189","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.9,NA,59,2017-11-06,"LSHCB"
"708","ICHP-17-0190","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.7,NA,10,2017-11-06,"LSHCB"
"709","ICHP-17-0190","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.7,NA,10,2017-11-06,"LSHCB"
"710","ICHP-17-0190","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.2,NA,10,2017-11-06,"LSHCB"
"711","ICHP-17-0190","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.6,NA,10,2017-11-06,"LSHCB"
"712","ICHP-17-0190","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11,NA,10,2017-11-06,"LSHCB"
"713","ICHP-17-0190","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.7,NA,10,2017-11-06,"LSHCB"
"714","ICHP-17-0190","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10,NA,10,2017-11-06,"LSHCB"
"715","ICHP-17-0190","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.3,NA,10,2017-11-06,"LSHCB"
"716","ICHP-17-0190","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.9,NA,10,2017-11-06,"LSHCB"
"717","ICHP-17-0190","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.6,NA,10,2017-11-06,"LSHCB"
"718","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.7,NA,18,2017-11-20,"LSHCB"
"719","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,13,NA,18,2017-11-20,"LSHCB"
"720","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.3,NA,18,2017-11-20,"LSHCB"
"721","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.5,NA,18,2017-11-20,"LSHCB"
"722","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.9,NA,18,2017-11-20,"LSHCB"
"723","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.4,NA,18,2017-11-20,"LSHCB"
"724","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.3,NA,18,2017-11-20,"LSHCB"
"725","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.9,NA,18,2017-11-20,"LSHCB"
"726","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.9,NA,18,2017-11-20,"LSHCB"
"727","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9,NA,18,2017-11-20,"LSHCB"
"728","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.5,NA,18,2017-11-20,"LSHCB"
"729","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.4,NA,18,2017-11-20,"LSHCB"
"730","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.8,NA,18,2017-11-20,"LSHCB"
"731","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.3,NA,18,2017-11-20,"LSHCB"
"732","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.3,NA,18,2017-11-20,"LSHCB"
"733","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.9,NA,18,2017-11-20,"LSHCB"
"734","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.8,NA,18,2017-11-20,"LSHCB"
"735","ICHP-17-0191","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.9,NA,18,2017-11-20,"LSHCB"
"736","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11,NA,26,2017-11-20,"LSHCB"
"737","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.8,NA,26,2017-11-20,"LSHCB"
"738","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12,NA,26,2017-11-20,"LSHCB"
"739","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.1,NA,26,2017-11-20,"LSHCB"
"740","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.8,NA,26,2017-11-20,"LSHCB"
"741","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.6,NA,26,2017-11-20,"LSHCB"
"742","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,13.5,NA,26,2017-11-20,"LSHCB"
"743","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.9,NA,26,2017-11-20,"LSHCB"
"744","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.4,NA,26,2017-11-20,"LSHCB"
"745","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10,NA,26,2017-11-20,"LSHCB"
"746","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.3,NA,26,2017-11-20,"LSHCB"
"747","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.5,NA,26,2017-11-20,"LSHCB"
"748","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.9,NA,26,2017-11-20,"LSHCB"
"749","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.6,NA,26,2017-11-20,"LSHCB"
"750","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.8,NA,26,2017-11-20,"LSHCB"
"751","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11,NA,26,2017-11-20,"LSHCB"
"752","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.8,NA,26,2017-11-20,"LSHCB"
"753","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.4,NA,26,2017-11-20,"LSHCB"
"754","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.3,NA,26,2017-11-20,"LSHCB"
"755","ICHP-17-0192","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.8,NA,26,2017-11-20,"LSHCB"
"756","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.6,NA,27,2017-11-20,"LSHCB"
"757","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,14.1,NA,27,2017-11-20,"LSHCB"
"758","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.3,NA,27,2017-11-20,"LSHCB"
"759","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,13,NA,27,2017-11-20,"LSHCB"
"760","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.1,NA,27,2017-11-20,"LSHCB"
"761","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12,NA,27,2017-11-20,"LSHCB"
"762","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12,NA,27,2017-11-20,"LSHCB"
"763","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.9,NA,27,2017-11-20,"LSHCB"
"764","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.2,NA,27,2017-11-20,"LSHCB"
"765","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.1,NA,27,2017-11-20,"LSHCB"
"766","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.3,NA,27,2017-11-20,"LSHCB"
"767","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.2,NA,27,2017-11-20,"LSHCB"
"768","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.4,NA,27,2017-11-20,"LSHCB"
"769","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.9,NA,27,2017-11-20,"LSHCB"
"770","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.8,NA,27,2017-11-20,"LSHCB"
"771","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.3,NA,27,2017-11-20,"LSHCB"
"772","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.7,NA,27,2017-11-20,"LSHCB"
"773","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9,NA,27,2017-11-20,"LSHCB"
"774","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.4,NA,27,2017-11-20,"LSHCB"
"775","ICHP-17-0193","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12,NA,27,2017-11-20,"LSHCB"
"776","ICHP-17-0194","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.3,NA,2,2017-11-20,"LSHCB"
"777","ICHP-17-0194","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10,NA,2,2017-11-20,"LSHCB"
"778","ICHP-17-0195","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.9,NA,2,2017-12-04,"LSHCB"
"779","ICHP-17-0195","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.5,NA,2,2017-12-04,"LSHCB"
"780","ICHP-17-0196","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.9,NA,3,2017-12-04,"LSHCB"
"781","ICHP-17-0196","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.5,NA,3,2017-12-04,"LSHCB"
"782","ICHP-17-0196","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.9,NA,3,2017-12-04,"LSHCB"
"783","ICHP-17-0197","Micropogonias","undulatus","ICHPLAN","ETOH",NA,13.6,NA,2,2017-12-04,"LSHCB"
"784","ICHP-17-0197","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.7,NA,2,2017-12-04,"LSHCB"
"785","ICHP-17-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.8,NA,4,2017-12-04,"LSHCB"
"786","ICHP-17-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.7,NA,4,2017-12-04,"LSHCB"
"787","ICHP-17-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.2,NA,4,2017-12-04,"LSHCB"
"788","ICHP-17-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.6,NA,4,2017-12-04,"LSHCB"
"789","ICHP-17-0200","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.9,NA,6,2017-12-11,"LSHCB"
"790","ICHP-17-0200","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.6,NA,6,2017-12-11,"LSHCB"
"791","ICHP-17-0200","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.2,NA,6,2017-12-11,"LSHCB"
"792","ICHP-17-0200","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.9,NA,6,2017-12-11,"LSHCB"
"793","ICHP-17-0200","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.8,NA,6,2017-12-11,"LSHCB"
"794","ICHP-17-0200","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.8,NA,6,2017-12-11,"LSHCB"
"795","ICHP-17-0201","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.9,NA,9,2017-12-11,"LSHCB"
"796","ICHP-17-0201","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.3,NA,9,2017-12-11,"LSHCB"
"797","ICHP-17-0201","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.3,NA,9,2017-12-11,"LSHCB"
"798","ICHP-17-0201","Micropogonias","undulatus","ICHPLAN","ETOH",NA,13.2,NA,9,2017-12-11,"LSHCB"
"799","ICHP-17-0201","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.9,NA,9,2017-12-11,"LSHCB"
"800","ICHP-17-0201","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.8,NA,9,2017-12-11,"LSHCB"
"801","ICHP-17-0201","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.2,NA,9,2017-12-11,"LSHCB"
"802","ICHP-17-0201","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.4,NA,9,2017-12-11,"LSHCB"
"803","ICHP-17-0201","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.6,NA,9,2017-12-11,"LSHCB"
"804","ICHP-17-0203","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.5,NA,2,2017-12-18,"LSHCB"
"805","ICHP-17-0203","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.5,NA,2,2017-12-18,"LSHCB"
"806","ICHP-17-0204","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9,NA,6,2017-12-18,"LSHCB"
"807","ICHP-17-0204","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.4,NA,6,2017-12-18,"LSHCB"
"808","ICHP-17-0204","Micropogonias","undulatus","ICHPLAN","ETOH",NA,14.5,NA,6,2017-12-18,"LSHCB"
"809","ICHP-17-0204","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.3,NA,6,2017-12-18,"LSHCB"
"810","ICHP-17-0204","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.8,NA,6,2017-12-18,"LSHCB"
"811","ICHP-17-0204","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.8,NA,6,2017-12-18,"LSHCB"
"812","ICHP-17-0205","Micropogonias","undulatus","ICHPLAN","LIVE",NA,NA,40,14,2017-12-18,"LSHCB"
"813","ICHP-17-0205","Micropogonias","undulatus","ICHPLAN","ETOH",NA,22.7,NA,14,2017-12-18,"LSHCB"
"814","ICHP-17-0205","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.2,NA,14,2017-12-18,"LSHCB"
"815","ICHP-17-0205","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.5,NA,14,2017-12-18,"LSHCB"
"816","ICHP-17-0205","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.3,NA,14,2017-12-18,"LSHCB"
"817","ICHP-17-0205","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10,NA,14,2017-12-18,"LSHCB"
"818","ICHP-17-0205","Micropogonias","undulatus","ICHPLAN","ETOH",NA,13.5,NA,14,2017-12-18,"LSHCB"
"819","ICHP-17-0205","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.8,NA,14,2017-12-18,"LSHCB"
"820","ICHP-17-0205","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.8,NA,14,2017-12-18,"LSHCB"
"821","ICHP-17-0205","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.3,NA,14,2017-12-18,"LSHCB"
"822","ICHP-17-0205","Micropogonias","undulatus","ICHPLAN","ETOH",NA,13,NA,14,2017-12-18,"LSHCB"
"823","ICHP-17-0205","Micropogonias","undulatus","ICHPLAN","ETOH",NA,24.5,NA,14,2017-12-18,"LSHCB"
"824","ICHP-17-0205","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.6,NA,14,2017-12-18,"LSHCB"
"825","ICHP-17-0205","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9,NA,14,2017-12-18,"LSHCB"
"826","ICHP-17-0206","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.6,NA,1,2017-12-18,"LSHCB"
"827","ICHP-17-0208","Micropogonias","undulatus","ICHPLAN","LIVE",NA,NA,58,2,2017-12-27,"LSHCB"
"828","ICHP-17-0208","Micropogonias","undulatus","ICHPLAN","ETOH",NA,26.8,NA,2,2017-12-27,"LSHCB"
"829","ICHP-17-0209","Micropogonias","undulatus","ICHPLAN","ETOH",NA,23.3,NA,2,2017-12-27,"LSHCB"
"830","ICHP-17-0209","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.1,NA,2,2017-12-27,"LSHCB"
"831","ICHP-18-0197","Micropogonias","undulatus","ICHPLAN","ETOH",NA,6.5,NA,1,2018-10-01,"LSHCB"
"832","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,7.9,NA,31,2018-10-15,"LSHCB"
"833","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.5,NA,31,2018-10-15,"LSHCB"
"834","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12,NA,31,2018-10-15,"LSHCB"
"835","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,7.6,NA,31,2018-10-15,"LSHCB"
"836","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,7.1,NA,31,2018-10-15,"LSHCB"
"837","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.4,NA,31,2018-10-15,"LSHCB"
"838","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.3,NA,31,2018-10-15,"LSHCB"
"839","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,7.6,NA,31,2018-10-15,"LSHCB"
"840","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.2,NA,31,2018-10-15,"LSHCB"
"841","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.2,NA,31,2018-10-15,"LSHCB"
"842","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,7.6,NA,31,2018-10-15,"LSHCB"
"843","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.2,NA,31,2018-10-15,"LSHCB"
"844","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.2,NA,31,2018-10-15,"LSHCB"
"845","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.2,NA,31,2018-10-15,"LSHCB"
"846","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.9,NA,31,2018-10-15,"LSHCB"
"847","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.1,NA,31,2018-10-15,"LSHCB"
"848","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,6.7,NA,31,2018-10-15,"LSHCB"
"849","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,6.3,NA,31,2018-10-15,"LSHCB"
"850","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,7.2,NA,31,2018-10-15,"LSHCB"
"851","ICHP-18-0198","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.1,NA,31,2018-10-15,"LSHCB"
"852","ICHP-18-0199","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.1,NA,9,2018-10-29,"LSHCB"
"853","ICHP-18-0199","Micropogonias","undulatus","ICHPLAN","ETOH",NA,11.3,NA,9,2018-10-29,"LSHCB"
"854","ICHP-18-0199","Micropogonias","undulatus","ICHPLAN","ETOH",NA,9.9,NA,9,2018-10-29,"LSHCB"
"855","ICHP-18-0199","Micropogonias","undulatus","ICHPLAN","ETOH",NA,12.6,NA,9,2018-10-29,"LSHCB"
"856","ICHP-18-0199","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10.6,NA,9,2018-10-29,"LSHCB"
"857","ICHP-18-0199","Micropogonias","undulatus","ICHPLAN","ETOH",NA,8.6,NA,9,2018-10-29,"LSHCB"
"858","ICHP-18-0199","Micropogonias","undulatus","ICHPLAN","ETOH",NA,10,NA,9,2018-10-29,"LSHCB"
